date,shop_id,shop_name,customers,sales_usd
2024-06-12,2,Orlando,239,4325.13
2024-06-13,2,Orlando,232,3963.8
2024-06-14,2,Orlando,224,3951.65
2024-06-15,2,Orlando,283,4707.11
2024-06-16,2,Orlando,261,4533.3
2024-06-17,2,Orlando,276,4358.56
2024-06-18,2,Orlando,235,3848.4
2024-06-19,2,Orlando,242,4414.9
2024-06-20,2,Orlando,219,3922.01
2024-06-21,2,Orlando,253,4205.1
2024-06-22,2,Orlando,296,4382.34
2024-06-23,2,Orlando,279,4852.52
2024-06-24,2,Orlando,237,3893.19
2024-06-25,2,Orlando,228,4044.98
2024-06-26,2,Orlando,207,3486.5
2024-06-27,2,Orlando,228,4473.25
2024-06-28,2,Orlando,314,5416.33
2024-06-29,2,Orlando,285,5473.0
2024-06-30,2,Orlando,313,5047.47
2024-07-01,2,Orlando,252,4328.94
2024-07-02,2,Orlando,296,5345.74
2024-07-03,2,Orlando,263,4632.73
2024-07-04,2,Orlando,272,4724.23
2024-07-05,2,Orlando,229,3994.52
2024-07-06,2,Orlando,312,5219.72
2024-07-07,2,Orlando,258,4536.87
2024-07-08,2,Orlando,280,5187.57
2024-07-09,2,Orlando,263,4985.93
2024-07-10,2,Orlando,257,4253.84
2024-07-11,2,Orlando,266,4183.53
2024-07-12,2,Orlando,270,4648.13
2024-07-13,2,Orlando,292,4349.64
2024-07-14,2,Orlando,268,4854.09
2024-07-15,2,Orlando,276,4687.84
2024-07-16,2,Orlando,291,4813.64
2024-07-17,2,Orlando,257,4417.38
2024-07-18,2,Orlando,231,3750.52
2024-07-19,2,Orlando,240,3805.89
2024-07-20,2,Orlando,294,4852.17
2024-07-21,2,Orlando,295,5349.0
2024-07-22,2,Orlando,301,4960.53
2024-07-23,2,Orlando,306,4926.44
2024-07-24,2,Orlando,270,4372.79
2024-07-25,2,Orlando,287,4927.41
2024-07-26,2,Orlando,276,4255.44
2024-07-27,2,Orlando,319,5412.59
2024-07-28,2,Orlando,334,5886.89
2024-07-29,2,Orlando,262,4276.42
2024-07-30,2,Orlando,279,5346.4
2024-07-31,2,Orlando,305,5031.26
2024-08-01,2,Orlando,296,5327.7
2024-08-02,2,Orlando,273,4632.75
2024-08-03,2,Orlando,306,4992.18
2024-08-04,2,Orlando,306,5387.93
2024-08-05,2,Orlando,297,5164.58
2024-08-06,2,Orlando,295,4908.87
2024-08-07,2,Orlando,276,4417.14
2024-08-08,2,Orlando,287,5104.82
2024-08-09,2,Orlando,270,4116.59
2024-08-10,2,Orlando,308,4862.22
2024-08-11,2,Orlando,330,5421.64
2024-08-12,2,Orlando,270,4267.12
2024-08-13,2,Orlando,285,4792.53
2024-08-14,2,Orlando,319,5383.75
2024-08-15,2,Orlando,282,4638.08
2024-08-16,2,Orlando,268,4719.19
2024-08-17,2,Orlando,312,4840.37
2024-08-18,2,Orlando,295,4781.91
2024-08-19,2,Orlando,256,4441.13
2024-08-20,2,Orlando,295,5183.43
2024-08-21,2,Orlando,305,4905.38
2024-08-22,2,Orlando,310,5594.18
2024-08-23,2,Orlando,290,4626.07
2024-08-24,2,Orlando,289,5508.9
2024-08-25,2,Orlando,325,6050.79
2024-08-26,2,Orlando,271,4394.43
2024-08-27,2,Orlando,314,5524.9
2024-08-28,2,Orlando,278,4668.21
2024-08-29,2,Orlando,296,5093.52
2024-08-30,2,Orlando,286,4861.93
2024-08-31,2,Orlando,344,5864.51
2024-09-01,2,Orlando,337,5855.35
2024-09-02,2,Orlando,294,4865.8
2024-09-03,2,Orlando,289,4727.15
2024-09-04,2,Orlando,250,4420.94
2024-09-05,2,Orlando,241,4643.81
2024-09-06,2,Orlando,270,4656.15
2024-09-07,2,Orlando,308,4873.14
2024-09-08,2,Orlando,265,4651.42
2024-09-09,2,Orlando,263,4286.1
2024-09-10,2,Orlando,280,4316.83
2024-09-11,2,Orlando,242,4066.38
2024-09-12,2,Orlando,298,4865.17
2024-09-13,2,Orlando,295,5009.51
2024-09-14,2,Orlando,336,5416.7
2024-09-15,2,Orlando,314,5814.62
2024-09-16,2,Orlando,278,4761.44
2024-09-17,2,Orlando,254,4583.34
2024-09-18,2,Orlando,255,4036.17
2024-09-19,2,Orlando,268,4418.47
2024-09-20,2,Orlando,303,4476.74
2024-09-21,2,Orlando,304,4920.34
2024-09-22,2,Orlando,306,5254.43
2024-09-23,2,Orlando,269,4468.71
2024-09-24,2,Orlando,270,4220.1
2024-09-25,2,Orlando,233,3896.44
2024-09-26,2,Orlando,247,4218.1
2024-09-27,2,Orlando,283,4754.81
2024-09-28,2,Orlando,294,4702.3
2024-09-29,2,Orlando,302,4981.93
2024-09-30,2,Orlando,293,5117.37
2024-10-01,2,Orlando,260,4762.44
2024-10-02,2,Orlando,226,4105.5
2024-10-03,2,Orlando,275,4792.66
2024-10-04,2,Orlando,284,4875.82
2024-10-05,2,Orlando,386,6769.15
2024-10-06,2,Orlando,309,5363.85
2024-10-07,2,Orlando,273,4712.12
2024-10-08,2,Orlando,277,4783.9
2024-10-09,2,Orlando,253,3857.26
2024-10-10,2,Orlando,257,4716.83
2024-10-11,2,Orlando,224,4056.25
2024-10-12,2,Orlando,287,4767.51
2024-10-13,2,Orlando,291,4969.17
2024-10-14,2,Orlando,281,4695.72
2024-10-15,2,Orlando,301,5471.69
2024-10-16,2,Orlando,309,5226.99
2024-10-17,2,Orlando,282,4919.2
2024-10-18,2,Orlando,283,4886.07
2024-10-19,2,Orlando,280,4854.7
2024-10-20,2,Orlando,296,5443.59
2024-10-21,2,Orlando,265,4442.86
2024-10-22,2,Orlando,295,5203.54
2024-10-23,2,Orlando,311,5459.35
2024-10-24,2,Orlando,239,3779.43
2024-10-25,2,Orlando,242,4116.14
2024-10-26,2,Orlando,289,5431.81
2024-10-27,2,Orlando,283,4782.54
2024-10-28,2,Orlando,268,4612.08
2024-10-29,2,Orlando,256,4244.53
2024-10-30,2,Orlando,258,4386.4
2024-10-31,2,Orlando,233,4222.28
2024-11-01,2,Orlando,260,4254.23
2024-11-02,2,Orlando,304,5516.86
2024-11-03,2,Orlando,316,5360.27
2024-11-04,2,Orlando,252,4252.24
2024-11-05,2,Orlando,226,3860.56
2024-11-06,2,Orlando,248,4572.11
2024-11-07,2,Orlando,254,4257.42
2024-11-08,2,Orlando,209,3645.35
2024-11-09,2,Orlando,287,4827.39
2024-11-10,2,Orlando,283,5052.62
2024-11-11,2,Orlando,257,4410.56
2024-11-12,2,Orlando,251,4410.85
2024-11-13,2,Orlando,255,4324.05
2024-11-14,2,Orlando,223,3703.24
2024-11-15,2,Orlando,235,4026.68
2024-11-16,2,Orlando,346,5847.33
2024-11-17,2,Orlando,282,4801.15
2024-11-18,2,Orlando,269,4235.02
2024-11-19,2,Orlando,269,4462.7
2024-11-20,2,Orlando,300,5404.32
2024-11-21,2,Orlando,244,4048.83
2024-11-22,2,Orlando,239,4065.61
2024-11-23,2,Orlando,223,4032.74
2024-11-24,2,Orlando,293,4711.5
2024-11-25,2,Orlando,261,4504.7
2024-11-26,2,Orlando,238,3921.99
2024-11-27,2,Orlando,304,4971.09
2024-11-28,2,Orlando,175,3064.63
2024-11-29,2,Orlando,213,3749.47
2024-11-30,2,Orlando,284,4978.23
2024-12-01,2,Orlando,269,4082.95
2024-12-02,2,Orlando,243,4125.14
2024-12-03,2,Orlando,245,4087.05
2024-12-04,2,Orlando,217,3702.75
2024-12-05,2,Orlando,223,3786.1
2024-12-06,2,Orlando,224,3924.62
2024-12-07,2,Orlando,222,3678.16
2024-12-08,2,Orlando,236,4235.02
2024-12-09,2,Orlando,253,4271.69
2024-12-10,2,Orlando,210,3527.59
2024-12-11,2,Orlando,251,4344.44
2024-12-12,2,Orlando,214,3429.5
2024-12-13,2,Orlando,206,3684.0
2024-12-14,2,Orlando,256,4713.03
2024-12-15,2,Orlando,184,3263.32
2024-12-16,2,Orlando,235,3722.66
2024-12-17,2,Orlando,221,3760.36
2024-12-18,2,Orlando,218,3589.68
2024-12-19,2,Orlando,208,3671.03
2024-12-20,2,Orlando,251,4099.95
2024-12-21,2,Orlando,269,4701.35
2024-12-22,2,Orlando,288,4911.95
2024-12-23,2,Orlando,227,3661.58
2024-12-24,2,Orlando,255,3818.56
2024-12-25,2,Orlando,207,3706.03
2024-12-26,2,Orlando,246,4190.17
2024-12-27,2,Orlando,251,4195.85
2024-12-28,2,Orlando,225,4027.96
2024-12-29,2,Orlando,210,3616.46
2024-12-30,2,Orlando,218,3843.0
2024-12-31,2,Orlando,239,4092.22
2023-01-01,3,Tampa,225,3716.96
2023-01-02,3,Tampa,216,3117.7
2023-01-03,3,Tampa,200,3072.35
2023-01-04,3,Tampa,200,3176.15
2023-01-05,3,Tampa,210,3646.07
2023-01-06,3,Tampa,200,3372.63
2023-01-07,3,Tampa,260,4033.61
2023-01-08,3,Tampa,237,3907.93
2023-01-09,3,Tampa,246,3995.93
2023-01-10,3,Tampa,166,2885.05
2023-01-11,3,Tampa,171,2822.53
2023-01-12,3,Tampa,178,3136.8
2023-01-13,3,Tampa,209,3623.03
2023-01-14,3,Tampa,209,3170.73
2023-01-15,3,Tampa,226,3513.43
2023-01-16,3,Tampa,194,3199.01
2023-01-17,3,Tampa,179,2892.34
2023-01-18,3,Tampa,154,2571.78
2023-01-19,3,Tampa,202,3296.65
2023-01-20,3,Tampa,210,3619.77
2023-01-21,3,Tampa,229,3660.95
2023-01-22,3,Tampa,208,3620.71
2023-01-23,3,Tampa,189,3366.73
2023-01-24,3,Tampa,193,3233.32
2023-01-25,3,Tampa,129,1812.6
2023-01-26,3,Tampa,163,2669.8
2023-01-27,3,Tampa,212,3541.9
2023-01-28,3,Tampa,203,3370.84
2023-01-29,3,Tampa,232,3787.25
2023-01-30,3,Tampa,217,3505.78
2023-01-31,3,Tampa,165,2811.91
2023-02-01,3,Tampa,180,3278.64
2023-02-02,3,Tampa,211,3667.44
2023-02-03,3,Tampa,193,3159.12
2023-02-04,3,Tampa,189,3267.05
2023-02-05,3,Tampa,200,3364.81
2023-02-06,3,Tampa,193,3120.2
2023-02-07,3,Tampa,219,3855.21
2023-02-08,3,Tampa,157,2701.5
2023-02-09,3,Tampa,169,2802.54
2023-02-10,3,Tampa,202,3180.87
2023-02-11,3,Tampa,181,3092.44
2023-02-12,3,Tampa,221,3540.32
2023-02-13,3,Tampa,210,3598.86
2023-02-14,3,Tampa,191,3162.58
2023-02-15,3,Tampa,187,3215.12
2023-02-16,3,Tampa,196,2937.47
2023-02-17,3,Tampa,185,3043.86
2023-02-18,3,Tampa,250,3600.38
2023-02-19,3,Tampa,200,3474.39
2023-02-20,3,Tampa,196,3072.81
2023-02-21,3,Tampa,165,2698.38
2023-02-22,3,Tampa,194,3084.66
2023-02-23,3,Tampa,200,3332.89
2023-02-24,3,Tampa,181,2988.95
2023-02-25,3,Tampa,219,3355.69
2023-02-26,3,Tampa,242,4298.31
2023-02-27,3,Tampa,240,3943.14
2023-02-28,3,Tampa,172,2757.65
2023-03-01,3,Tampa,194,2958.36
2023-03-02,3,Tampa,175,2763.11
2023-03-03,3,Tampa,175,2640.62
2023-03-04,3,Tampa,235,4165.67
2023-03-05,3,Tampa,209,3409.78
2023-03-06,3,Tampa,160,2642.04
2023-03-07,3,Tampa,155,2670.48
2023-03-08,3,Tampa,175,3133.87
2023-03-09,3,Tampa,169,2802.63
2023-03-10,3,Tampa,154,2524.86
2023-03-11,3,Tampa,192,3023.41
2023-03-12,3,Tampa,216,3657.1
2023-03-13,3,Tampa,149,2614.26
2023-03-14,3,Tampa,177,2974.55
2023-03-15,3,Tampa,181,3122.06
2023-03-16,3,Tampa,197,3258.45
2023-03-17,3,Tampa,217,3559.78
2023-03-18,3,Tampa,170,2677.99
2023-03-19,3,Tampa,223,3863.18
2023-03-20,3,Tampa,185,3139.35
2023-03-21,3,Tampa,199,2995.06
2023-03-22,3,Tampa,197,3082.39
2023-03-23,3,Tampa,199,3419.38
2023-03-24,3,Tampa,149,2546.57
2023-03-25,3,Tampa,212,3531.72
2023-03-26,3,Tampa,178,2776.4
2023-03-27,3,Tampa,174,2764.8
2023-03-28,3,Tampa,198,3070.2
2023-03-29,3,Tampa,161,2648.21
2023-03-30,3,Tampa,185,3024.67
2023-03-31,3,Tampa,179,2949.69
2023-04-01,3,Tampa,208,3285.1
2023-04-02,3,Tampa,199,3464.92
2023-04-03,3,Tampa,133,2351.5
2023-04-04,3,Tampa,199,3114.7
2023-04-05,3,Tampa,172,2830.23
2023-04-06,3,Tampa,187,3167.08
2023-04-07,3,Tampa,186,3036.82
2023-04-08,3,Tampa,201,3294.17
2023-04-09,3,Tampa,234,4167.76
2023-04-10,3,Tampa,167,2926.57
2023-04-11,3,Tampa,162,2841.04
2023-04-12,3,Tampa,183,3106.35
2023-04-13,3,Tampa,219,3694.97
2023-04-14,3,Tampa,163,2762.86
2023-04-15,3,Tampa,234,4048.49
2023-04-16,3,Tampa,226,3563.62
2023-04-17,3,Tampa,180,2610.21
2023-04-18,3,Tampa,163,2636.78
2023-04-19,3,Tampa,220,3686.67
2023-04-20,3,Tampa,215,3464.94
2023-04-21,3,Tampa,208,3305.65
2023-04-22,3,Tampa,220,3712.11
2023-04-23,3,Tampa,218,3559.82
2023-04-24,3,Tampa,178,2975.13
2023-04-25,3,Tampa,151,2486.13
2023-04-26,3,Tampa,159,2791.23
2023-04-27,3,Tampa,188,3055.44
2023-04-28,3,Tampa,181,2840.87
2023-04-29,3,Tampa,251,3982.44
2023-04-30,3,Tampa,186,3177.76
2023-05-01,3,Tampa,150,2440.49
2023-05-02,3,Tampa,174,2782.67
2023-05-03,3,Tampa,170,3113.93
2023-05-04,3,Tampa,205,3196.0
2023-05-05,3,Tampa,163,2797.72
2023-05-06,3,Tampa,218,3306.33
2023-05-07,3,Tampa,228,3820.15
2023-05-08,3,Tampa,182,3069.31
2023-05-09,3,Tampa,176,3002.15
2023-05-10,3,Tampa,182,3131.24
2023-05-11,3,Tampa,146,2495.08
2023-05-12,3,Tampa,206,3519.1
2023-05-13,3,Tampa,200,3201.93
2023-05-14,3,Tampa,233,3823.21
2023-05-15,3,Tampa,204,3409.87
2023-05-16,3,Tampa,174,2894.24
2023-05-17,3,Tampa,180,3176.77
2023-05-18,3,Tampa,211,3888.17
2023-05-19,3,Tampa,204,3383.63
2023-05-20,3,Tampa,227,3625.12
2023-05-21,3,Tampa,191,2830.73
2023-05-22,3,Tampa,194,3071.14
2023-05-23,3,Tampa,185,2961.76
2023-05-24,3,Tampa,268,4471.05
2023-05-25,3,Tampa,206,3492.98
2023-05-26,3,Tampa,225,3779.86
2023-05-27,3,Tampa,232,3961.37
2023-05-28,3,Tampa,216,3448.36
2023-05-29,3,Tampa,181,2870.55
2023-05-30,3,Tampa,193,3211.8
2023-05-31,3,Tampa,214,3652.6
2023-06-01,3,Tampa,195,3040.69
2023-06-02,3,Tampa,218,3848.05
2023-06-03,3,Tampa,251,4154.41
2023-06-04,3,Tampa,223,3737.57
2023-06-05,3,Tampa,233,3587.1
2023-06-06,3,Tampa,225,3863.73
2023-06-07,3,Tampa,197,3292.69
2023-06-08,3,Tampa,184,2762.65
2023-06-09,3,Tampa,218,3321.87
2023-06-10,3,Tampa,242,3804.9
2023-06-11,3,Tampa,268,4935.54
2023-06-12,3,Tampa,234,4073.86
2023-06-13,3,Tampa,234,3772.15
2023-06-14,3,Tampa,242,3896.59
2023-06-15,3,Tampa,263,3980.86
2023-06-16,3,Tampa,239,4072.03
2023-06-17,3,Tampa,297,4902.89
2023-06-18,3,Tampa,249,4001.92
2023-06-19,3,Tampa,222,3635.06
2023-06-20,3,Tampa,212,3387.85
2023-06-21,3,Tampa,211,3445.64
2023-06-22,3,Tampa,267,4445.17
2023-06-23,3,Tampa,265,3718.18
2023-06-24,3,Tampa,288,4722.63
2023-06-25,3,Tampa,205,3602.56
2023-06-26,3,Tampa,256,3900.16
2023-06-27,3,Tampa,238,4099.07
2023-06-28,3,Tampa,241,3981.02
2023-06-29,3,Tampa,227,3786.74
2023-06-30,3,Tampa,262,4062.51
2023-07-01,3,Tampa,307,5342.18
2023-07-02,3,Tampa,204,3733.59
2023-07-03,3,Tampa,247,3784.26
2023-07-04,3,Tampa,264,4603.45
2023-07-05,3,Tampa,278,3908.05
2023-07-06,3,Tampa,235,3793.59
2023-07-07,3,Tampa,240,3812.3
2023-07-08,3,Tampa,278,4527.58
2023-07-09,3,Tampa,248,3702.15
2023-07-10,3,Tampa,256,4024.24
2023-07-11,3,Tampa,260,4291.73
2023-07-12,3,Tampa,217,3564.23
2023-07-13,3,Tampa,268,4410.75
2023-07-14,3,Tampa,290,5179.64
2023-07-15,3,Tampa,282,4434.33
2023-07-16,3,Tampa,270,4569.46
2023-07-17,3,Tampa,267,4142.22
2023-07-18,3,Tampa,297,4532.13
2023-07-19,3,Tampa,254,4163.26
2023-07-20,3,Tampa,208,3489.33
2023-07-21,3,Tampa,226,3905.15
2023-07-22,3,Tampa,270,4905.63
2023-07-23,3,Tampa,291,4717.09
2023-07-24,3,Tampa,295,4651.5
2023-07-25,3,Tampa,256,4374.92
2023-07-26,3,Tampa,270,4851.1
2023-07-27,3,Tampa,283,4458.44
2023-07-28,3,Tampa,259,4353.17
2023-07-29,3,Tampa,296,4751.67
2023-07-30,3,Tampa,297,4788.38
2023-07-31,3,Tampa,239,3679.91
2023-08-01,3,Tampa,293,5055.51
2023-08-02,3,Tampa,278,4456.55
2023-08-03,3,Tampa,225,3674.2
2023-08-04,3,Tampa,306,5672.63
2023-08-05,3,Tampa,314,5511.95
2023-08-06,3,Tampa,300,4467.01
2023-08-07,3,Tampa,263,3856.56
2023-08-08,3,Tampa,266,4576.26
2023-08-09,3,Tampa,261,4296.23
2023-08-10,3,Tampa,251,4216.19
2023-08-11,3,Tampa,250,4154.88
2023-08-12,3,Tampa,219,3915.07
2023-08-13,3,Tampa,304,5206.04
2023-08-14,3,Tampa,279,4651.99
2023-08-15,3,Tampa,262,4366.47
2023-08-16,3,Tampa,243,3962.28
2023-08-17,3,Tampa,277,4729.39
2023-08-18,3,Tampa,272,3975.59
2023-08-19,3,Tampa,302,4933.36
2023-08-20,3,Tampa,330,5538.21
2023-08-21,3,Tampa,288,4660.93
2023-08-22,3,Tampa,274,4287.21
2023-08-23,3,Tampa,271,4337.23
2023-08-24,3,Tampa,273,4445.84
2023-08-25,3,Tampa,262,4190.11
2023-08-26,3,Tampa,305,4585.24
2023-08-27,3,Tampa,291,4840.38
2023-08-28,3,Tampa,279,4700.42
2023-08-29,3,Tampa,292,5069.71
2023-08-30,3,Tampa,291,5012.77
2023-08-31,3,Tampa,292,4873.44
2023-09-01,3,Tampa,290,4666.49
2023-09-02,3,Tampa,263,4237.05
2023-09-03,3,Tampa,308,5243.07
2023-09-04,3,Tampa,245,3540.08
2023-09-05,3,Tampa,226,3918.23
2023-09-06,3,Tampa,267,4459.4
2023-09-07,3,Tampa,229,3611.54
2023-09-08,3,Tampa,228,3725.33
2023-09-09,3,Tampa,260,4576.71
2023-09-10,3,Tampa,254,4196.12
2023-09-11,3,Tampa,257,4146.7
2023-09-12,3,Tampa,303,4682.09
2023-09-13,3,Tampa,229,3919.07
2023-09-14,3,Tampa,237,3953.0
2023-09-15,3,Tampa,273,4489.17
2023-09-16,3,Tampa,269,4731.57
2023-09-17,3,Tampa,283,4956.77
2023-09-18,3,Tampa,274,4421.55
2023-09-19,3,Tampa,228,3544.11
2023-09-20,3,Tampa,258,4257.54
2023-09-21,3,Tampa,265,4427.43
2023-09-22,3,Tampa,258,4425.8
2023-09-23,3,Tampa,283,4807.91
2023-09-24,3,Tampa,286,4655.4
2023-09-25,3,Tampa,246,3889.11
2023-09-26,3,Tampa,249,4505.19
2023-09-27,3,Tampa,239,3794.97
2023-09-28,3,Tampa,252,4227.92
2023-09-29,3,Tampa,260,4387.8
2023-09-30,3,Tampa,309,4856.01
2023-10-01,3,Tampa,295,5136.65
2023-10-02,3,Tampa,277,4600.38
2023-10-03,3,Tampa,248,3948.44
2023-10-04,3,Tampa,266,4168.65
2023-10-05,3,Tampa,188,2875.97
2023-10-06,3,Tampa,259,3757.83
2023-10-07,3,Tampa,264,4465.08
2023-10-08,3,Tampa,279,5276.35
2023-10-09,3,Tampa,255,4145.96
2023-10-10,3,Tampa,267,4541.81
2023-10-11,3,Tampa,243,4135.56
2023-10-12,3,Tampa,261,4498.7
2023-10-13,3,Tampa,247,3729.23
2023-10-14,3,Tampa,305,5109.36
2023-10-15,3,Tampa,286,4305.47
2023-10-16,3,Tampa,262,4735.12
2023-10-17,3,Tampa,271,4317.9
2023-10-18,3,Tampa,244,3997.06
2023-10-19,3,Tampa,238,4235.45
2023-10-20,3,Tampa,227,3796.06
2023-10-21,3,Tampa,280,4266.13
2023-10-22,3,Tampa,274,4530.63
2023-10-23,3,Tampa,239,4063.62
2023-10-24,3,Tampa,265,4531.36
2023-10-25,3,Tampa,225,4000.8
2023-10-26,3,Tampa,219,3747.62
2023-10-27,3,Tampa,250,3562.58
2023-10-28,3,Tampa,276,4717.83
2023-10-29,3,Tampa,273,4450.2
2023-10-30,3,Tampa,262,4279.99
2023-10-31,3,Tampa,226,3804.06
2023-11-01,3,Tampa,271,4572.05
2023-11-02,3,Tampa,195,3198.97
2023-11-03,3,Tampa,259,4505.4
2023-11-04,3,Tampa,283,4633.74
2023-11-05,3,Tampa,253,4355.83
2023-11-06,3,Tampa,226,3601.87
2023-11-07,3,Tampa,266,4305.51
2023-11-08,3,Tampa,224,3632.71
2023-11-09,3,Tampa,289,4986.94
2023-11-10,3,Tampa,197,3176.58
2023-11-11,3,Tampa,305,5000.6
2023-11-12,3,Tampa,285,4721.06
2023-11-13,3,Tampa,207,3595.66
2023-11-14,3,Tampa,241,3819.67
2023-11-15,3,Tampa,258,4092.94
2023-11-16,3,Tampa,211,3735.26
2023-11-17,3,Tampa,208,3570.57
2023-11-18,3,Tampa,278,4919.38
2023-11-19,3,Tampa,232,3829.86
2023-11-20,3,Tampa,220,3831.36
2023-11-21,3,Tampa,204,3502.27
2023-11-22,3,Tampa,241,3875.1
2023-11-23,3,Tampa,204,3427.87
2023-11-24,3,Tampa,200,3285.95
2023-11-25,3,Tampa,252,4025.4
2023-11-26,3,Tampa,248,3953.5
2023-11-27,3,Tampa,258,4397.06
2023-11-28,3,Tampa,235,4023.28
2023-11-29,3,Tampa,197,3002.09
2023-11-30,3,Tampa,232,4027.31
2023-12-01,3,Tampa,254,4141.17
2023-12-02,3,Tampa,245,4216.47
2023-12-03,3,Tampa,252,4186.63
2023-12-04,3,Tampa,213,3760.66
2023-12-05,3,Tampa,231,3911.45
2023-12-06,3,Tampa,265,4123.07
2023-12-07,3,Tampa,211,3702.98
2023-12-08,3,Tampa,231,3870.67
2023-12-09,3,Tampa,266,4207.48
2023-12-10,3,Tampa,284,4279.63
2023-12-11,3,Tampa,163,2876.68
2023-12-12,3,Tampa,213,3796.49
2023-12-13,3,Tampa,208,3749.99
2023-12-14,3,Tampa,194,3303.24
2023-12-15,3,Tampa,201,3313.34
2023-12-16,3,Tampa,254,4338.06
2023-12-17,3,Tampa,236,3478.49
2023-12-18,3,Tampa,188,3133.76
2023-12-19,3,Tampa,214,3264.71
2023-12-20,3,Tampa,196,3349.32
2023-12-21,3,Tampa,207,3320.35
2023-12-22,3,Tampa,205,3518.11
2023-12-23,3,Tampa,237,3740.23
2023-12-24,3,Tampa,216,3474.38
2023-12-25,3,Tampa,224,3707.48
2023-12-26,3,Tampa,188,2989.34
2023-12-27,3,Tampa,223,3783.89
2023-12-28,3,Tampa,198,3517.82
2023-12-29,3,Tampa,170,2922.97
2023-12-30,3,Tampa,230,3971.74
2023-12-31,3,Tampa,256,4256.11
2024-01-01,3,Tampa,191,2838.86
2024-01-02,3,Tampa,229,3793.85
2024-01-03,3,Tampa,207,3321.64
2024-01-04,3,Tampa,190,3275.8
2024-01-05,3,Tampa,207,3469.27
2024-01-06,3,Tampa,229,3559.96
2024-01-07,3,Tampa,272,4566.48
2024-01-08,3,Tampa,173,3210.49
2024-01-09,3,Tampa,186,2898.46
2024-01-10,3,Tampa,218,3639.27
2024-01-11,3,Tampa,193,3363.81
2024-01-12,3,Tampa,208,3130.57
2024-01-13,3,Tampa,227,3858.52
2024-01-14,3,Tampa,195,3389.0
2024-01-15,3,Tampa,178,3053.9
2024-01-16,3,Tampa,205,3484.63
2024-01-17,3,Tampa,179,2796.87
2024-01-18,3,Tampa,180,3098.03
2024-01-19,3,Tampa,192,3555.23
2024-01-20,3,Tampa,285,4305.62
2024-01-21,3,Tampa,243,4429.24
2024-01-22,3,Tampa,156,2306.46
2024-01-23,3,Tampa,204,3495.46
2024-01-24,3,Tampa,215,3427.25
2024-01-25,3,Tampa,211,3502.95
2024-01-26,3,Tampa,184,3134.87
2024-01-27,3,Tampa,227,3615.82
2024-01-28,3,Tampa,219,3488.38
2024-01-29,3,Tampa,168,2748.61
2024-01-30,3,Tampa,180,2998.5
2024-01-31,3,Tampa,158,2741.03
2024-02-01,3,Tampa,225,3477.94
2024-02-02,3,Tampa,200,3383.15
2024-02-03,3,Tampa,193,3277.44
2024-02-04,3,Tampa,186,2956.3
2024-02-05,3,Tampa,185,3049.3
2024-02-06,3,Tampa,231,3536.66
2024-02-07,3,Tampa,181,3013.05
2024-02-08,3,Tampa,188,3049.35
2024-02-09,3,Tampa,228,3655.74
2024-02-10,3,Tampa,234,3791.72
2024-02-11,3,Tampa,212,3307.91
2024-02-12,3,Tampa,158,2540.25
2024-02-13,3,Tampa,163,2625.11
2024-02-14,3,Tampa,198,3333.35
2024-02-15,3,Tampa,162,2425.97
2024-02-16,3,Tampa,202,3418.44
2024-02-17,3,Tampa,210,3583.04
2024-02-18,3,Tampa,223,3700.96
2024-02-19,3,Tampa,192,3158.92
2024-02-20,3,Tampa,186,3233.74
2024-02-21,3,Tampa,189,3342.72
2024-02-22,3,Tampa,204,3344.28
2024-02-23,3,Tampa,180,2778.6
2024-02-24,3,Tampa,223,3696.67
2024-02-25,3,Tampa,236,3773.32
2024-02-26,3,Tampa,159,2875.08
2024-02-27,3,Tampa,190,3335.31
2024-02-28,3,Tampa,165,2849.33
2024-02-29,3,Tampa,168,2813.05
2024-03-01,3,Tampa,201,3468.31
2024-03-02,3,Tampa,200,3106.32
2024-03-03,3,Tampa,176,3005.31
2024-03-04,3,Tampa,166,2776.5
2024-03-05,3,Tampa,169,3020.25
2024-03-06,3,Tampa,183,3004.62
2024-03-07,3,Tampa,172,2817.81
2024-03-08,3,Tampa,214,3226.9
2024-03-09,3,Tampa,192,3268.89
2024-03-10,3,Tampa,198,3383.32
2024-03-11,3,Tampa,177,2958.78
2024-03-12,3,Tampa,208,3490.45
2024-03-13,3,Tampa,211,3223.87
2024-03-14,3,Tampa,184,2927.31
2024-03-15,3,Tampa,193,2992.74
2024-03-16,3,Tampa,223,3799.25
2024-03-17,3,Tampa,192,3528.11
2024-03-18,3,Tampa,201,3148.03
2024-03-19,3,Tampa,186,3005.33
2024-03-20,3,Tampa,194,3374.26
2024-03-21,3,Tampa,177,3222.5
2024-03-22,3,Tampa,171,2693.0
2024-03-23,3,Tampa,207,3074.5
2024-03-24,3,Tampa,196,3161.84
2024-03-25,3,Tampa,210,3426.4
2024-03-26,3,Tampa,191,3162.15
2024-03-27,3,Tampa,213,3603.68
2024-03-28,3,Tampa,200,3200.23
2024-03-29,3,Tampa,188,3128.74
2024-03-30,3,Tampa,229,3580.03
2024-03-31,3,Tampa,200,3355.19
2024-04-01,3,Tampa,170,2791.97
2024-04-02,3,Tampa,143,2490.62
2024-04-03,3,Tampa,190,3173.81
2024-04-04,3,Tampa,210,3224.74
2024-04-05,3,Tampa,177,3315.24
2024-04-06,3,Tampa,222,3916.76
